9929:239,866,14750,25826,32,646,224,301,70,138
9944:36269,107205,36570,81557,29614,104917,39547,59127,110684,2547
9945:18287,36508,17376,4697,115101,63923,862,98257,115021,2292
9946:10503,8454,33562,27291,42440,17,17145,21963,76,5767
9961:22046,62564,49489,22632,43881,647,61440,2178,84814,18004
9984:46837,74617,96683,12550,42520,68022,103720,20369,53847,40
10030:363,518,289,239,32,101,162,1140,76,1239
10040:7235,11834,2642,463,5738,3167,760,51448,984,8252
10050:2447,675,356,302,650,2934,616,14964,11644,116
10051:409,35144,4257,1573,8682,39,701,40465,119,826
10073:4996,7578,1140,10012,52,30427,23867,41037,459,101297
10078:16996,1140,17,302,654,76,616,58,8,866
10082:508,94,873,239,302,947,654,970,70,301
10084:3068,91352,52056,29721,3599,1295,58,302,104526,2579
10086:10259,9326,17,10648,358,11089,8252,302,29,984
10088:40142,25368,50278,28632,31342,16501,47346,82402,74730,21150
10090:500,1069,866,5398,5663,2265,81,986,361,2414
10110:239,866,6130,84,29,301,70,361,138,224
10111:736,402,1023,931,119,302,690,2548,94,1382
10115:15606,9786,25478,78592,9581,17975,8,25553,1382,84
10117:211,42701,17,70,76,39584,301,1086,654,88081
10130:834,121238,31227,20340,901,51126,22752,68868,1603,4453
10132:1152,2200,1521,1558,76,511,5567,17,301,616
10133:9289,3610,3137,42735,13966,11762,11671,17403,138,26077
10136:9722,12223,866,40,70,361,654,226,302,616
10140:1476,495,3751,29,402,1550,1561,155,5471,5542
10148:14498,2153,1124,7180,14754,5670,1803,2685,10511,2642
10155:8213,5303,5582,103,356,1410,58,289,678,84
10156:2715,2869,1164,9877,1460,82722,41529,42299,16829,53305
10194:17615,1762,239,999,470,616,29,58,354,76
10196:239,1344,3730,1009,866,1825,650,301,138,736
10200:9490,10046,33639,25783,9217,970,7817,2403,5108,1524
10210:176,11644,8209,37386,9629,4699,4453,1551,6289,5545
10233:65269,18156,37324,89230,33505,10891,67165,10223,13789,16629
10235:3060,11847,16009,87474,12190,40074,40211,33265,97866,48826
10236:65107,115745,22066,21524,33195,13568,102580,2292,92484,34043
10237:7624,94,101,1762,58,554,17,866,138,70
10249:3653,273,76,2013,1462,656,58,486,17,1804
10254:285,18788,654,182,302,650,17,76,2030,58
10267:289,239,1762,101,3234,2162,1476,1187,866,1462
10275:6129,22110,14670,12781,41595,20186,27309,21679,2617,47577
10276:454,15,138,289,101,554,1140,239,650,29
10279:1550,35839,65220,24075,48611,17772,7381,6130,1196,486
10302:239,726,2030,285,495,3234,395,1567,4113,1324
10303:76972,22218,46240,89570,7945,92545,119850,90038,82899,13716
10304:32239,29798,3968,656,5604,925,29726,4326,8166,193
10306:16811,3476,46215,2059,29,289,483,2030,394,32
10313:3824,3233,5928,1205,654,302,6457,58,76,29
10317:30634,239,302,866,8166,29,650,301,76,616
10335:6500,924,32315,122178,69127,17186,29322,67381,18152,57904
10339:119,559,875,9617,29,58,239,289,15,101
10342:559,119,17431,101,4174,554,356,891,518,8
10346:51326,8384,8843,119814,57981,7742,2414,9411,37983,10880
10359:239,3234,1476,302,495,726,285,866,138,70
10364:17,3472,26735,5468,81,364,1086,302,2292,8
10366:354,29,861,239,162,361,76,650,1109,1550
10371:5550,74038,3550,19829,1139,3348,53429,9043,33572,14021
10377:654,138,48,73,554,58,101,2469,4669,1187
10378:18935,97626,8860,463,168,2153,17,302,654,76
10387:48539,53812,18935,17,302,654,76,616,58,8
10388:354,568,819,5048,32,96,521,1023,94,449
10392:53381,17,302,654,76,616,58,8,866,84
10408:6754,3370,14793,33763,840,10541,2548,4626,13049,5627
10420:861,591,15583,76,29,650,84,1790,736,542
10427:59380,3039,9711,105945,89690,63872,14908,12351,61213,52789
10439:239,29,101,289,861,84,591,554,866,301
10445:873,17,84,76,9581,518,902,302,654,5998
10454:31015,1471,17,358,1885,124,3323,394,6610,302
10471:1405,58,1762,101,891,616,554,29,76,354
10478:17,5254,302,58,508,94,1476,554,616,1462
10479:16697,82309,113585,68370,921,52696,30754,75860,23863,27322
10480:101,861,58,650,3158,4802,84,1102,564,6541
10488:239,1499,302,866,84,654,650,76,616,70
10502:53201,3022,11241,17302,21868,104201,35600,69730,107602,6536
10513:124,6582,13660,642,4275,1352,7457,35083,5254,40841
10523:1790,4547,13016,7630,1885,4444,11928,14955,16036,12551
10543:94,168,353,826,774,496,3288,4187,1372,2028
10554:2092,4856,17,302,654,76,616,58,8,866
10563:378,94,899,891,4420,6450,138,947,239,394
10564:311,2675,2829,8066,873,239,546,58,4542,866
10570:8109,303,3234,1476,891,6011,76,3730,866,354
10573:533,891,17,302,654,76,616,58,8,866
10580:17567,1091,83134,10386,866,29,354,301,654,650
10636:236,101,289,239,554,866,4542,736,654,138
10655:1499,866,35566,76,361,650,1462,29,736,226
10691:483,17,364,409,58,518,103,302,616,1475
10693:591,861,289,554,17,101,302,564,42994,654
10698:591,162,1023,44,1102,542,518,564,394,736
10707:10682,18807,17,302,654,76,616,58,8,866
10710:449,10012,239,749,1762,1476,2618,1239,546,1119
10726:69494,103120,22655,1703,5767,219,888,1344,2215,1885
10747:93815,17,302,654,76,616,58,8,866,84
10758:65,1606,12776,6793,888,1190,119,6810,17,4364
10770:7622,8759,20043,9594,21091,2543,19152,311,31117,11855
10779:29,2021,17,302,654,76,616,58,8,866
10794:616,15583,861,917,302,17,58,654,76,394
10801:3146,103715,1730,40,17,96,76,5550,500,168
10807:157,18143,2387,58829,1187,8151,48,899,496,14108
10820:5245,38085,52547,96651,64104,28525,44923,5303,45368,66760
10842:114,17,302,654,76,616,58,8,866,84
10843:559,1190,2626,84,1205,1180,650,8,542,94
10844:41447,59622,105574,1888,986,2848,866,22614,81,76
10845:65072,40137,61664,13667,87785,57722,7929,116782,17,62962
10854:16689,3492,31113,63599,107981,45662,41850,23368,13566,66774
10858:530,654,11381,302,1089,358,946,8,2292,5389
10871:6418,17,302,654,1348,58,1089,45,182,568
10892:6759,9318,2030,17,1382,1410,1239,1089,2292,11861
10905:11717,6759,17,302,654,76,616,58,8,866
10908:873,518,2583,931,58,407,650,1119,899,1102
10913:19442,46072,35378,1347,45225,27944,31000,81383,58232,94625
10920:1476,22606,616,58,518,356,861,103,1804,76
10955:48,1187,1119,1050,6450,3675,1412,1359,109,11720
10956:544,654,302,84,239,866,616,29,58,301
10968:9197,17,616,654,58,302,76,409,650,84
10991:87186,49100,115140,115265,8384,89977,3223,20674,22333,34088
10999:11122,29,1239,76,394,2618,1102,564,138,3017
11000:4616,5860,3498,37567,12727,5767,10071,22597,5078,8283
11022:244,518,239,1970,1598,568,866,14750,1102,301
11034:162,861,1462,29,449,866,736,518,394,301
11037:11626,862,29922,4562,12955,1748,11855,17486,1011,4625
11047:1359,6243,9846,699,17,2588,953,1127,273,398
11055:2703,1359,17,302,654,76,616,58,8,866
11099:97,944,29,302,1462,84,8667,239,2966,285
11105:2789,952,559,29,289,1762,101,4420,554,239
11110:2008,21696,1164,2139,44,22365,1730,15255,9524,29001
11118:3137,1077,1991,14612,27788,2904,13660,1651,377,9790
11132:22365,189,6315,7630,1002,710,441,4755,1065,9524
11134:18867,6916,17403,94,986,131,3423,10071,1326,140
11135:65,2583,931,6793,96,76,5753,103,650,564
11149:239,302,866,1762,70,32,224,361,3234,899
11150:6120,17,79756,302,30936,13542,654,58411,76,616
11193:91690,49767,17,116263,26360,36541,58225,866,1549,361
11211:93483,17,302,654,76,616,58,8,866,84
11222:34240,33250,6261,96442,1183,65045,39105,17967,59089,109642
11228:1410,1875,1205,827,1256,9055,26848,14955,16036,1539
11240:1256,17,302,654,76,616,58,8,866,84
11259:669,1256,17,302,654,76,616,58,8,866
11264:239,495,726,395,1476,29,690,17,866,76
11273:239,3234,999,29,1499,866,3730,44,736,70
11278:16105,5702,16804,11803,17,239,1822,302,3234,616
11279:52989,13926,19000,2405,113529,58982,35846,30455,118856,17
11280:298,113529,17,302,654,76,616,58,8,866
11287:1762,1102,239,931,2168,866,650,70,12133,301
11332:31188,9752,33019,74854,55777,65242,108417,103220,100792,98337
11360:12307,17,302,654,76,616,58,8,866,84
11363:546,2292,5812,449,5857,1462,866,70,29,358
11378:616,947,1499,3847,2302,70,2935,4187,3389,518
11388:190,901,16804,34115,925,3862,27983,24707,12976,18012
11394:12776,1606,26483,3766,119,19018,8968,18406,14765,73296
11404:19963,1550,5022,6849,4292,120,32256,40,650,1091
11414:18319,17,302,16572,45472,131,654,76,4268,190
11418:6024,8860,14754,1527,7180,877,4825,984,23191,1400
11419:1545,239,449,76,749,1102,354,70,10217,29
11426:21816,25915,24143,49961,5970,7214,88420,34214,86995,112723
11427:3054,25910,12332,58760,20356,76,4575,45095,6444,17527
11428:3855,4542,17,24740,34752,866,94,650,4280,736
11431:285,24740,17,302,654,76,616,58,8,866
11437:1902,2548,10438,535,76,1884,5398,986,43332,22533
11439:93409,23692,26045,108272,48106,1003,1985,66144,5117,8082
11444:518,29,301,3234,873,5567,866,76,354,239
11458:4083,3057,6346,1196,58,483,85708,17443,79080,49420
11462:65,6793,2008,4880,931,1388,2139,2583,481,873
11463:1405,8276,508,861,289,2618,1140,94,239,1762
11484:34601,13523,5575,5604,221,8,568,76,8411,84
11507:361,5729,2064,5022,1069,12223,358,866,2414,70
11510:650,190,29,591,1476,1424,58,76,616,892
11511:2520,39336,58632,18210,116222,104694,76547,33229,13400,108903
11525:2361,19963,302,1136,1550,179,568,866,2338,5575
11529:29,301,726,17,1476,495,395,1567,239,302
11535:19963,2265,873,239,45,1205,650,736,518,866
11537:7478,13083,17,866,3378,40356,38292,10178,22713,77977
11538:29,1476,486,58,2626,616,84,3730,650,888
11540:27250,23410,26293,19065,86953,65482,44263,116730,50973,106074
11552:239,302,654,5702,866,58,616,84,650,301
11554:10687,10105,7874,10041,1712,453,6434,2880,1527,840
11558:3184,6094,81421,1002,2008,725,3131,131,1346,7764
11569:394,15,508,289,554,239,866,736,301,483
11584:138,289,101,944,591,861,813,8,650,294
11586:24467,55062,1405,119,5111,27070,7160,15772,500,8735
11603:190,394,239,564,76,766,138,44,17,409
11606:25271,354,239,29,162,591,1102,45,301,138
11614:9354,17145,13335,4372,9266,18200,13035,78146,20490,675
11616:14857,3231,23426,4541,2369,2030,36716,1140,55610,19690
11651:17,239,2776,1239,182,1318,120,1550,76,356
11657:76822,67309,952,2626,11721,89737,36785,43414,35609,1277
11660:3234,84,1476,3730,866,17,239,5634,70,495
11670:7029,8,182,654,302,1245,650,616,58,866
11676:8667,16286,1453,6202,30033,3498,12471,8283,1749,12727
11685:1044,654,483,3661,354,7624,58,29,1957,23370
11699:5403,483,17,302,654,76,616,58,8,866
11700:1568,138,239,866,654,302,76,301,70,354
11716:2337,239,302,654,84,58,866,616,650,76
11719:1455,378,364,1551,76,1499,103,1462,986,1023
11723:5567,6281,8,15098,52522,8065,37974,30191,32931,23386
11738:1762,1102,866,76,650,50589,138,70,947,736
11749:105997,13544,81,2379,4194,500,986,550,1749,3137
11775:17183,2904,931,953,2275,533,1991,653,5184,5254
11781:119,8730,84,29,103,3233,3017,354,866,138
11788:5550,7153,3348,3159,86974,2008,55213,17,5613,11349
11795:2008,4510,10985,10905,891,4292,29960,8839,7548,508
11799:10039,28531,17,302,654,76,616,58,8,866
11818:32278,17,29,654,58,1109,97,500,1885,302
11825:1218,17,70,986,17038,302,654,1884,76,8
11835:3234,29,3730,1444,866,1684,138,239,70,273
11836:31171,135,40,94940,86780,28446,3307,168,1326,5480
11838:2583,9163,931,873,168,69035,16011,1099,1460,1164
11839:23676,12988,77465,49696,72022,52411,84183,85617,105761,94970
11843:50502,1002,441,96461,15187,49878,14581,710,400,1145
11844:755,51436,33681,79048,23356,56745,17,76,90097,20917
11847:54442,1145,14607,653,8928,2991,14419,5574,771,100871
11851:92629,17,302,654,76,616,58,8,866,84
11856:11772,500,8283,5767,2241,4171,28926,16680,3137,7211
11863:76673,17,302,654,76,616,58,8,866,84
11864:94,76673,17,302,654,76,616,58,8,866
11865:17,518,1023,1410,891,103,866,3730,1790,449
11883:35382,225,13183,11825,14797,8364,48343,17,302,654
11884:6824,65014,21849,986,2292,2967,140,86974,7680,385
11885:1410,16036,81,986,70,1884,26848,8928,58,354
11892:11762,115552,2337,268,336,41492,7146,1460,6545,4357
11893:1023,449,866,1462,29,70,354,8,650,10446
11896:254,1475,5022,654,616,58,84,8,2447,17
11910:1927,48,899,6450,4420,119,239,947,6945,2101
11913:761,449,17,302,654,1462,866,2988,58,84
11922:17,239,289,101,554,302,654,1102,616,354
11928:48,1187,899,1239,2162,5634,224,17,3588,875
11929:65,3137,1220,289,29,101,861,239,2618,358
11939:1382,5689,94,986,378,17,84,302,76,58
11956:239,554,29,2626,866,2944,138,301,736,70
11962:3847,2481,7000,1730,31831,65831,34967,112432,68128,17318
11968:7048,481,873,1539,3704,710,76,1825,17,35572
11972:4205,8191,82167,122092,16237,9152,49290,32142,49733,70187
11979:546,500,254,866,302,354,25412,17,29,2265
11983:1039,495,1476,3234,58,654,616,394,650,354
11988:1196,5753,15,1023,239,891,84,616,199,76
11990:3484,3717,79005,107724,20452,122719,12505,105021,4357,23393
11996:8725,9417,17,302,654,76,616,58,8,866
11999:7630,1340,3977,1875,14955,11928,1410,4715,4696,827
12008:1508,101,289,483,268,1196,650,2342,518,114
12010:55062,27070,5111,508,6754,7160,33763,3370,15772,27094
12011:34099,138,76,650,518,542,224,486,45,564
12027:5160,12223,866,70,361,40,354,98502,358,226
12028:4578,1217,5465,2316,239,289,3234,1476,861,101
12037:6759,289,162,1140,101,32,554,76,690,1462
12047:2008,1164,2139,21696,105,1730,1460,931,40,17
12050:53415,289,3234,101,1762,1476,616,554,1140,1109
12067:4110,4093,17622,3095,45287,51021,10302,28389,2857,76
12084:8730,861,289,29,101,591,358,554,1140,8
12094:7235,22091,3927,5738,8252,168,2153,40,8860,661
12130:97747,42536,302,57671,49467,356,17,73,182,409
12170:12223,17,302,654,564,616,650,58,866,40
12199:24141,790,21813,42901,10408,25062,120178,17,10567,70055
12211:3043,10692,6901,16658,4110,2528,1651,12093,28550,39373
12213:33950,40,7140,2596,10020,5739,344,994,3409,51063
12232:483,101,861,289,591,554,1140,690,650,736
12234:65,1382,94,546,2140,616,1410,6793,296,58
12235:1240,302,29,495,1476,3730,1372,866,239,76
12237:10291,30139,40898,45322,56151,2337,7004,76,23902,3239
12239:75790,22801,5726,28166,18892,805,1175,3030,30848,117632
12263:17164,61,6247,654,902,1412,4422,11713,563,2342
12268:944,79096,33572,3613,8384,709,1784,44900,46,6696
12271:6916,5812,17403,67332,2292,986,76,866,3423,17
12272:427,3256,1287,43724,10085,22613,35141,2200,578,12536
12296:1119,4420,6945,14370,1389,7506,899,84,302,1187
12310:124,1109,8276,22606,138,1102,508,1119,1152,901
12327:6545,394,358,2265,1913,12361,1069,564,58,5363
12328:1023,899,6945,29,947,866,1462,58,94,7806
12356:5465,1790,94,1449,508,76,29159,947,15486,736
12360:116,285,239,1476,3234,726,495,866,354,1102
12364:65,591,508,861,239,866,736,58,394,6793
12373:28945,16886,5053,5962,18975,7450,11358,23230,10305,24885
12375:931,47623,39233,65861,84119,75280,47601,10305,67765,17
12376:2549,22218,76972,46240,10968,72027,89570,1592,92545,7945
12379:4697,105134,42510,4499,3675,673,4299,61172,1287,56167
12406:986,12710,13750,2121,59912,654,616,42139,1382,1164
12416:1287,239,654,1200,84,29,1102,86781,650,7407
12428:81,86781,17,302,654,76,616,58,8,866
12433:5581,6011,17,17478,81,1119,493,1957,1389,301
12443:65,6793,6247,4148,1190,17,2200,76,1410,7739
12453:1102,239,866,650,301,1119,616,138,58,76
12464:7067,13832,17,1876,225,302,616,654,675,84
12467:535,398,1356,6094,826,3307,3514,2140,168,13312
12474:1603,29990,422,2097,398,1405,55113,302,17,84
12480:6496,5702,726,3,395,394,40167,495,29,224
12496:401,8105,4414,654,285,54513,52070,23398,2924,55136
12498:901,2924,17,302,654,76,616,58,8,866
12505:28553,3167,2513,41640,1145,24335,58130,1317,73851,63068
12512:239,3234,76,8,866,1102,1180,14750,454,301
12531:1212,14750,2064,5605,409,17,29,76,224,616
12532:5282,93074,17,302,654,76,616,58,8,866
12533:3632,9617,361,1762,3234,1476,726,29,483,1023
12534:18370,4138,3683,20096,678,33008,35882,29546,104055,63571
12536:3730,508,8055,29,866,518,1145,736,301,70
12540:1348,3234,29,4032,84,394,1550,2935,8,4299
12541:2139,1462,4017,7806,866,10474,650,58,901,986
12544:103,1109,289,554,94,546,616,3250,354,138
12549:254,546,17,302,654,358,76,2265,650,138
12552:28472,16789,518,5483,568,76,8466,58,97,1102
12555:37827,8899,12412,13392,7556,877,3645,5860,48587,6191
12556:17,1762,1102,302,13722,866,654,76,138,8
12559:2162,4837,891,15242,239,6450,1119,2935,70,1102
12562:45423,12637,49329,88524,48208,9354,3041,10246,64,104391
12564:2976,1023,9894,866,3234,363,289,101,1476,495
12568:77973,17,302,654,76,616,58,8,866,84
12573:1548,2338,5927,9311,17,1239,273,84,29,76
12587:431,94,508,239,45,76,866,2901,650,1109
12595:6559,1700,535,22421,1002,2715,1003,76,3476,3939
12601:14012,51041,302,866,5157,29,1462,116,1030,7806
12604:3250,17468,289,239,861,101,162,1476,554,29
12616:42514,80826,11644,14964,37386,9629,28490,2447,40,11641
12622:1548,17,289,239,101,32,654,302,616,8
12628:14039,4305,8471,62866,122304,17,302,654,76,616
12630:22253,119,483,190,486,761,205,83893,301,29
12642:1102,289,3234,554,29,1140,76,650,2200,866
12660:490,5542,4181,17,4834,616,302,84,486,654
12662:3233,59585,51752,60833,4249,8907,8363,63690,88258,35915
12663:357,888,14750,409,29,224,81,3448,866,70
12669:5702,2618,1462,239,1822,3234,866,34555,11803,354
12676:46215,69173,75173,50550,98443,719,116,99400,2347,441
12700:5122,1913,774,1827,2403,1340,1524,2714,2696,4696
12701:999,9581,76,13684,29,564,534,5998,101,354
12723:1875,14955,4696,16036,11928,8928,3086,16465,371,3506
12725:3886,596,5991,568,654,302,1102,239,58,354
12739:88116,2492,129,29912,93499,105698,12039,76480,86514,28790
12753:5184,2338,194,45,2626,187,84,15,394,354
12754:36233,5124,2342,696,1147,7225,26488,4940,175,101373
12761:5214,2848,2512,56465,3081,826,802,22801,4979,1913
12766:1790,1884,500,6545,76,8283,508,1462,17071,348
12767:66790,17,302,654,76,616,58,8,866,84
12773:2194,43198,65901,76373,26035,21240,4292,34184,3131,52311
12779:54459,22689,23317,6202,48076,17339,39851,44254,80690,3237
12780:2980,7067,13832,1876,12090,17,26360,84,224,409
12794:1099,425,2669,16258,46215,4880,1326,1377,93564,88188
12795:1395,29,394,3234,17,654,866,84,616,58
12796:40263,8218,784,22614,31633,22856,5363,17,500,40
12799:290,46545,17,302,654,76,616,58,8,866
12804:1965,94,508,1551,302,931,947,654,616,131
12807:14287,19206,2510,8583,71843,219,2509,8159,51483,53291
12811:116,673,427,1119,2618,674,1102,8,2739,32
12836:1960,17,11208,616,76,58,483,654,84,302
12841:58745,70277,60650,1921,12099,61267,2193,1412,11004,21850
12852:37220,4541,17,654,302,58,29,616,76,650
12860:559,119,114059,239,1762,138,289,554,29,866
12885:301,1023,239,58,114,564,84,8,1200,650
12892:1109,239,97,4702,4173,866,84,70,301,518
12898:15,266,13221,11522,10349,3062,2890,3638,709,76
12902:14408,51483,88415,8772,55978,117709,23848,5975,67113,13341
12912:4262,289,483,861,101,3234,1476,554,1102,354
12918:62776,289,101,554,3730,76,1693,866,301,239
12928:931,496,947,76,518,17,29,616,866,650
12931:13498,4107,12480,101,289,554,2193,709,354,301
12934:3516,57016,65511,4245,302,568,780,616,21794,31654
12939:6435,88691,40026,101647,44541,50272,30750,63870,95543,65233
12956:19912,20351,7171,34203,31850,45,17,1196,616,654
12967:427,16852,2739,17,654,76,10511,302,58,224
12970:17,302,654,182,616,866,58,1245,354,1102
12985:4985,3001,83766,10736,41002,78185,89068,40788,77143,68301
12986:7426,6444,12223,866,719,17,564,226,40,70
12991:7984,17,76,302,654,616,564,6545,508,84
12998:182,14541,32256,4173,1239,568,2032,76,45,358
13004:508,500,249,826,1730,564,40,39671,6303,1164
13019:45147,29960,2191,18765,35032,44729,24790,10905,17945,6118
13024:48747,35032,17,302,654,76,616,58,8,866
13025:117672,285,17,302,654,35032,76,616,58,8
13039:21684,11538,342,39399,28670,81595,7926,54977,94651,2946
13040:6227,6431,95194,39595,51865,34936,81,348,1749,2967
13050:11924,17,302,654,76,616,58,8,866,84
13060:1125,11924,17,302,654,76,616,58,8,866
13062:5998,73537,39096,36227,2656,9093,50946,82094,5010,25138
13071:10041,20806,508,10687,7831,239,11725,6601,5624,23884
13080:22205,42111,86137,32884,52642,121481,63072,24477,1144,40504
13081:363,289,1239,3234,101,2618,1476,726,999,650
13087:6039,31469,26859,2318,35640,6774,1556,509,50100,2873
13092:65,22603,239,354,3730,866,6793,70,138,84
13094:2447,17,675,356,616,9151,2934,84,14964,76
13106:1701,28641,35355,33504,52930,55002,14692,69909,59651,75252
13109:931,873,2512,5363,138,1069,826,986,96,358
13110:10048,5117,2414,13917,41385,500,8,901,650,6303
13116:347,56623,70284,11884,14237,2342,9800,10937,8226,4498
13152:17,3234,48,1187,1476,1499,449,1475,1462,361
13153:40,358,1069,866,500,76,650,26504,654,32
